Complexity,Loss,Equation
1,0.0466502423104172,"0.413143794376794"
3,0.020594749376053878,"(x1 * 0.13819755602840272)"
8,0.015356463176037652,"((exp(x1 - x2) * 0.03574965755751302) + 0.34012430013334977)"
15,0.001586376220438453,"(((sqrt((x2 * cos(x2 - x2)) * x2) * -0.0372291378475158) - -0.24901574483891478) * x1)"
