Complexity,Loss,Equation
1,0.18733977282106684,"x1"
3,0.17385970959254277,"(x1 + 0.11610367456077993)"
4,0.1181696736270304,"(x3 + sqrt(x1))"
6,0.1045444468856771,"((x3 + sqrt(x1)) + -0.12967077288542408)"
7,0.08174083871357335,"(cos(-3.1021470118259624 - sqrt(x3)) + x1)"
16,0.011935770918225418,"((((x3 - -6.028244932917937) / exp(sin(sqrt(x1)))) + (x2 - x2)) + sqrt(sin(x2)))"
