Complexity,Loss,Equation
1,0.028958841529255742,"0.557552202763445"
4,0.02491790692585585,"sin(cos(sin(x4)))"
5,0.0201398683408872,"sin(sin(cos(sin(x4))))"
6,0.019714921553812128,"sin(sin(cos(sqrt(sin(x4)))))"
12,0.018346895559240635,"square(cos(square(cos(sqrt(x4 / exp(sqrt(exp(sqrt(x3)))))))))"
18,0.016130024183570967,"cos(exp(exp(((sqrt(sqrt(sin(x4))) - x4) * 0.05304193525017805) / x2) + exp(0.02243418941323944 / x2)))"
