Complexity,Loss,Equation
1,0.12489680301089225,"0.48593427368199305"
4,0.12462909107518073,"sqrt(x1 / 6.336991202762086)"
5,0.12459516426230172,"sqrt(sin(x1 / 6.336991202762086))"
7,0.12418646724090017,"sqrt(sqrt((x1 + x1) * 0.01891167492482617))"
19,0.12390570126336856,"square((square(cos(x1)) + (sin(x2) * sin(x1))) / exp(cos(square(exp(sin(x1)) * -0.41930868141035826))))"
