Complexity,Loss,Equation
1,0.0330485692851122,"0.9605138776663269"
2,0.031940483817425015,"sin(x1)"
3,0.029410377156856654,"sin(sqrt(x1))"
4,0.00690063038261866,"sqrt(x3 * 0.37173038261990243)"
12,0.0033128438937355003,"((square(sqrt(sqrt(sqrt(exp(x3)) * x1))) / 15.047685532595814) / 0.16260922715042592)"
