Complexity,Loss,Equation
1,0.1726773840955797,"0.7843884782108631"
3,0.11335563608373526,"(x2 / x1)"
4,0.08743782681533853,"sqrt(x2 / x1)"
7,0.06301970864734886,"square(sin(exp(sqrt(x1 / x3))))"
9,0.06272545755356176,"((x2 + 0.10590946051630157) * sqrt(cos(sqrt(sqrt(x1)))))"
