Complexity,Loss,Equation
1,1.5238003389199402,"1.7651642004747954"
2,0.8727541403552306,"sqrt(x2)"
3,0.2510170596636354,"(x2 + -1.2234566624510221)"
4,0.22433801845689227,"(x2 / sqrt(x1))"
