Complexity,Loss,Equation
1,0.09368847934963973,"1.056600655198619"
4,0.0848520905353936,"sqrt(sqrt(sqrt(x1)))"
6,0.07971912933012262,"sqrt(exp(square(cos(sqrt(x2)))))"
10,0.07160979184015712,"sqrt(exp(cos(square(sqrt(x2 + 0.5978961238076498)))) - -0.4005490557815758)"
