Complexity,Loss,Equation
1,681.0972612294464,"11.268445054697382"
2,668.4859399438769,"square(x1)"
3,496.3061312907988,"(39.41710974325914 / x5)"
5,403.15846524696036,"square(square(exp(sin(x5))))"
6,338.1620131056642,"(sin(x5) * (1.4204517127042944 / 0.048178847381589826))"
8,337.3161680055233,"(sin(x5) * ((1.4204517127042944 / 0.048178847381589826) - 1.409105995169328))"
