Complexity,Loss,Equation
1,359.35257394399434,"26.530036029249683"
3,255.48955677472563,"(x3 * 8.856544200734549)"
5,2.3377963837350983e-12,"((x1 * x2) * x3)"
7,2.3374843165668928e-12,"(((x1 * x2) * x3) + 1.7665421551817168e-8)"
