Complexity,Loss,Equation
1,0.2546787354536947,"0.28243490751888567"
3,0.24474742098694643,"(x1 * 0.050422590532707055)"
4,0.18832251280001702,"(sin(x5) / x5)"
5,0.11156808675631585,"((0.2845776488377142 / x5) * x1)"
7,0.11156808675631584,"square(sqrt((0.2845776488377142 / x5) * x1))"
8,0.09980806011705148,"square(sin((sqrt(0.26652814116275564) / x5) * x1))"
