Complexity,Loss,Equation
1,0.001819818754161903,"0.11181419613092736"
3,0.0004887762447574689,"(0.2061684107242098 / x2)"
5,0.0004877733988470168,"((0.2061684107242098 / x2) + -0.0010014219442839734)"
9,0.0004873203854297741,"sin(exp(0.48248266334765566) / ((x2 / 0.11181419613092736) - x2))"
