Complexity,Loss,Equation
1,0.061883876987779154,"0.5925726196982863"
3,0.05018500648622741,"(x2 * 0.3937101038494841)"
4,0.04795158246619888,"cos(-0.25189494099636434 * x1)"
6,0.047317655165609235,"cos(sqrt(sqrt(x1)) / -1.4800200912781136)"
7,0.04037460958682476,"cos(cos(1.1816015674647633) - sqrt(sqrt(x1)))"
9,0.03664132116737563,"square(sqrt(sqrt(sin(-0.25189494099636434 * x1) + 1.0352524736311504)))"
