Complexity,Loss,Equation
1,0.0015355835588220905,"0.01247058537656034"
3,0.0014950160497578672,"(0.012470585354368156 * x4)"
4,0.0012904032830244037,"(0.1992737156858568 / exp(x1))"
5,0.0011917007347426864,"(x3 / exp(exp(x1)))"
6,0.0008941310379578149,"square((x4 * 0.1992737156858568) / x1)"
