Complexity,Loss,Equation
1,0.6582949301739732,"1.305958571329119"
3,0.47319902248707746,"sqrt(sqrt(x1))"
4,0.2754676901073358,"sqrt(x1 / x2)"
5,0.2015175953148034,"(x1 / (x2 + 0.705529967741939))"
6,0.19144323205574507,"(x1 / (x2 + sqrt(0.705529967741939)))"
7,0.17726746404493415,"((x1 / (x2 + 0.705529967741939)) - -0.2642282053162852)"
