Complexity,Loss,Equation
1,0.3283212012436003,"1.7112123873020526"
3,0.23224655392562582,"sqrt(sqrt(x2))"
4,0.12224775562064605,"sqrt(x2 * 0.5449101674024877)"
8,0.10563918853214863,"sqrt((sqrt(x2) * sqrt(x1)) - 0.9402928347488755)"
