Complexity,Loss,Equation
1,0.03508976167439371,"0.41305587617860223"
3,0.029257331017321843,"(x1 * 0.13037792623679006)"
4,0.026293322179755423,"(sqrt(x1) * 0.2442556446524855)"
5,0.02084373461210743,"((x1 + x3) * 0.07200631510353299)"
7,0.02071104807957799,"(((x1 / 1.0734694372138778) + x3) * 0.07200631510353299)"
