Complexity,Loss,Equation
1,0.4062826914249963,"2.3123631109512743"
3,0.09323175469417469,"(x2 * 0.7372380429030827)"
4,0.0576381238817028,"sqrt(x2 * 1.8883564842036944)"
5,0.030981081542643202,"((x2 / 1.8727488215326924) + 0.701787461651176)"
