Complexity,Loss,Equation
1,0.00791124619981078,"0.08012865155276201"
3,0.006394535508981841,"(0.199785020575246 / x3)"
4,0.0049322208016717144,"square(0.0873052238188899 * x1)"
5,0.0034600057235024315,"(0.07257215067635961 / (x2 / x1))"
6,0.003459935485047615,"(sin(0.07257215067635961) / (x2 / x1))"
7,0.0009512429963191378,"(((0.199785020575246 / x3) * x1) / x2)"
8,0.0009428882828085426,"((sin(0.199785020575246 / x3) * x1) / x2)"
