Complexity,Loss,Equation
1,0.0027582896630012764,"0.019555677689710345"
3,0.0027516218060987738,"(x2 * 0.012858664637300076)"
4,0.0017576173309872198,"exp(x1 / -1.4195692983227466)"
5,0.0006433939579919771,"square(x3 / square(x1))"
8,0.00043210101276035907,"(square(sin(x3 / square(x1))) * x2)"
