Complexity,Loss,Equation
1,0.0448030202667188,"0.09926311669009028"
3,0.032456067254893695,"(0.3539161450661157 / x2)"
4,0.026466494981249214,"(1.1899764891295874 / exp(x2))"
5,0.0193485180169787,"((x1 * 0.12994226000659134) / x2)"
6,0.018899492402404985,"((x1 * 0.12994226000659134) / square(x2))"
8,0.014354405052316496,"(exp((x1 - x2) - 1.894809835634349) * 0.12264196056274133)"
