Complexity,Loss,Equation
1,0.053291459289786264,"0.8584893571302271"
4,0.028262119169826082,"sqrt(0.28187839239859996 * x2)"
5,0.02575644599993229,"((x2 * 0.14280079236875257) + 0.4310861144026982)"
