Complexity,Loss,Equation
1,5.0272131251033095e-5,"0.005833684872176058"
4,4.9896511414659656e-5,"(0.009218296801191723 / sqrt(x2))"
5,4.989646308345464e-5,"sin(0.009218296801191723 / sqrt(x2))"
7,3.362047820877215e-5,"sqrt(square((x1 + -1.4554648331132791) / -269.3895392956929))"
