Complexity,Loss,Equation
1,0.0024004472822334766,"0.014201906969911493"
3,0.002327756431619161,"(0.014201906976013449 / x1)"
4,0.001656140945674798,"square(-0.3101019446742535 / x1)"
5,0.0015699125136891126,"exp(x1 / sin(-0.5689255464076182))"
6,0.0015189659782146837,"(exp(x1 / -0.5689255464076182) / x1)"
7,0.001501115609288148,"(exp(x1 / sin(-0.5689255464076182)) / x1)"
