Complexity,Loss,Equation
1,2.3869928079133737e-35,"-4.885686039762804e-18"
2,5.697734665029722e-70,"square(-4.885686039762804e-18)"
3,0.0,"(0.20730541719133158 - 0.20730541719133158)"
