Complexity,Loss,Equation
1,1.1369017938019601e-8,"2.325746777918919e-6"
3,1.1363285484743627e-8,"(x2 * 1.0374411412716888e-6)"
5,1.1338432218902444e-8,"(2.325746777918919e-6 / (x3 / x2))"
6,1.1258411007250075e-8,"(2.325746777918919e-6 / square(x3 / x1))"
8,1.125201948130585e-8,"(2.325746777918919e-6 / square((x3 / x1) / 1.132911283108422))"
