Complexity,Loss,Equation
1,0.31521791360746476,"2.735586147661186"
4,0.18657955293282916,"(0.9016949559268658 + sqrt(x2))"
5,0.1755747524563459,"(sqrt(x2) + sqrt(0.9016949559268658))"
6,0.14560262788657533,"sqrt(exp(sqrt(x2)) + x3)"
