Complexity,Loss,Equation
1,1.381845386265185,"5.769470740811865"
3,0.8520184446507687,"(x1 + x2)"
5,0.715063465841371,"((x1 + x2) / 1.0518578230559317)"
8,0.6133489020299763,"(((x1 + sin(x2)) / 1.0518578230559317) + x2)"
9,0.5408297996067604,"(((x1 + sin(x2)) / square(1.0518578230559317)) + x2)"
