Complexity,Loss,Equation
1,0.005661302071531416,"0.026197326895034626"
3,0.005066907734076418,"(0.08015806047681664 / x4)"
4,0.004902190139923664,"exp(-1.362103890595081 - x4)"
16,0.0034885166916043563,"(square(exp((exp((exp(x4) / 2.478942364513634) - square(x1)) + 0.3645746040524175) / -0.48051976683715364)) / x3)"
