Complexity,Loss,Equation
1,0.0003914575672717817,"0.006327702485216592"
3,0.00035491805765161506,"(0.020936434012336518 / x1)"
4,0.00035491728938754084,"(sin(0.020936434012336518) / x1)"
6,0.00028196960286496376,"(square(-0.11642304468454409 / x1) * x3)"
8,0.00027784936399058235,"(square(-0.11642304468454409 / x1) * (x3 + -0.30826597403774114))"
