Complexity,Loss,Equation
1,0.0001330731985259774,"0.000993291498228478"
3,0.00013194310351811176,"(0.0025238025390706964 / x1)"
5,0.00013105787901583805,"(0.000993291498446716 / (x3 / x5))"
