Complexity,Loss,Equation
1,0.166877797663894,"1.7970757319068236"
2,0.060412596616941885,"sqrt(x3)"
4,0.053248395854051694,"(sqrt(x3) / 0.9677161054410474)"
5,0.05290855665333692,"(sqrt(x3) / square(0.9677161054410474))"
12,0.051183846814296656,"(sin(sin(3.0381792702784485 - sqrt(square(sqrt(x3))))) - (x3 * -0.3337823663017909))"
