Complexity,Loss,Equation
1,3.7200324616118547,"3.6536565703906576"
3,3.6234432673692796,"(x1 + 0.6659718802127786)"
4,3.3586829045088535,"(3.6536565703906576 - sin(x1))"
6,3.3407157084624313,"((x2 + sqrt(x1)) + -1.0572638190520267)"
