Complexity,Loss,Equation
1,0.04761593830263476,"0.1139441468709279"
3,0.03988685581065185,"(x3 * 0.04531068352448286)"
4,0.039751383892648165,"(exp(-1.1519191151509125) / x1)"
5,0.03927297736680401,"(0.24629497603179162 / (x1 - 0.3618502536241001))"
6,0.036715645372857326,"((square(x3) * 0.0373770723914032) * 0.31024466090871095)"
7,0.023671851737684033,"((x3 * 0.0373770723914032) * (x3 / x1))"
