Complexity,Loss,Equation
1,0.04540308358737786,"0.5800249067187495"
4,0.016677089518237737,"exp(-1.1864782119774502 / x3)"
6,0.012199468073754445,"exp((-1.1864782119774502 + -0.24692394381900146) / x3)"
9,0.009346971623269765,"square(exp(sin(sqrt(x3) * -1.1864782119774502) / x3))"
