Complexity,Loss,Equation
1,0.07029595085870247,"0.5132369615575986"
3,0.03795044256160369,"(x1 * 0.26058718652752155)"
7,0.02482231180175988,"((0.676149284183724 / x4) * (x1 * x5))"
8,0.01867865831632165,"((0.676149284183724 / x4) * (x1 * sqrt(x2)))"
9,0.017595288562987678,"((1.2283400139339866 / x4) * (x1 * (x2 / 2.4532349269634834)))"
12,0.01748285950326384,"((sin(0.676149284183724) / x4) * (x1 * ((x2 / 1.2931191430487519) - -0.02629204502217981)))"
