Complexity,Loss,Equation
1,0.005197333084732152,"0.09746079826604806"
3,0.004782345148403097,"(0.38604195465865365 / x4)"
5,0.0025657095638952528,"((x2 / x5) * 0.08302248453276635)"
6,0.00229430113467424,"(0.08311815688292705 * (x2 - cos(0.08311815688292705)))"
7,0.0022241958821627435,"(0.08311815688292705 * ((x2 - 0.31403252362819006) / x5))"
