Complexity,Loss,Equation
1,0.7700983876849646,"3.357563334052255"
3,0.046082093300056845,"(x3 * 0.5060678332516793)"
5,0.01979959601605994,"((x3 + 1.2809974687949526) * 0.4292917797277163)"
