Complexity,Loss,Equation
1,0.21925451884256314,"1.2574040379624196"
2,0.21633618061426732,"sqrt(x2)"
3,0.04383841981317416,"(x3 * 0.19363758077949222)"
5,0.04290250197921322,"((x3 * 0.2081256773695556) + -0.1037734827177146)"
7,0.04290250197921317,"(((x3 + x3) * 0.10406283868032964) - 0.10377348265375802)"
