Complexity,Loss,Equation
1,58.302039956462366,"13.539525071322556"
2,45.28266391647122,"square(x1)"
3,26.846753389355726,"(x1 * x2)"
4,24.773591635869558,"(square(x2) + x1)"
5,3.4609913525315795e-13,"(x1 * (x2 * 1.5000000021606803))"
7,3.4609913523265777e-13,"(x1 * (x2 + (x2 * 0.5000000021606802)))"
9,3.460481139676396e-13,"(x1 * (x2 + ((x2 * 0.5000000039635522) + -6.196599530354738e-9)))"
