Complexity,Loss,Equation
1,1.6242381349950817e-6,"7.176957499783337e-5"
3,1.6215085716016635e-6,"(7.176957954134406e-5 / x3)"
4,1.5935774515999368e-6,"square(0.026668618170079934 / x3)"
5,1.578074896764985e-6,"square(0.0354628118767611 / square(x3))"
