Complexity,Loss,Equation
1,6.0840698996518245,"x1"
3,5.830008171088746,"(x1 * 0.8293321246689972)"
4,4.943229190718047,"(cos(x2) + x1)"
7,4.629441818912514,"(cos(x2) + (cos(x2) + x1))"
9,4.626813270587423,"((cos(x2) * 0.9698859059133762) + (cos(x2) + x1))"
