Complexity,Loss,Equation
1,552.1140794321157,"35.90409576126491"
3,359.88712222553454,"(x2 * 11.950168714799345)"
4,243.21058898440543,"(x2 * square(x1))"
5,106.77588626201454,"((x3 * x2) * x1)"
7,3.3539530037799924e-12,"((x2 + (x3 * x2)) * x1)"
9,3.3485194369336136e-12,"((((x3 - -7.133553559137575e-9) * x2) + x2) * x1)"
