Complexity,Loss,Equation
1,0.04752522801544183,"0.08742876450126427"
3,0.04031034979062663,"(0.27247091981152616 / x3)"
4,0.03775099617906842,"exp(-0.010337987844055239 - x3)"
5,0.03774189097098542,"exp(square(-0.0889884604108783) - x3)"
6,0.03773534609358944,"sin(exp(square(-0.0889884604108783) - x3))"
8,0.019892898292278322,"exp(sin(sin(-0.0889884604108783 - x4)) - x3)"
