Complexity,Loss,Equation
1,2.2199370271833504e-39,"-4.7116207691020456e-20"
2,4.928120404659762e-78,"square(-4.7116207691020456e-20)"
3,0.0,"(1.2473919693400743 - 1.2473919693400743)"
