Complexity,Loss,Equation
1,0.998165170158902,"0.9460641039791716"
3,0.2999534804569311,"(x3 - 2.068635661848306)"
5,0.26304672649813354,"((x3 - 2.068635661848306) / 1.2442891965234393)"
7,0.256991635662258,"sqrt(square(x3 - 2.068635661848306) / 1.2442891965234393)"
