Complexity,Loss,Equation
1,76.82263536825234,"26.972761740921875"
3,69.90337887188795,"(x6 + 23.983638373198016)"
5,60.16280634005784,"((x5 * x2) + 20.967016701115178)"
7,55.76976738927501,"(((x5 - 0.29706667904956596) * x2) + 20.967016701115178)"
11,53.635115578726925,"sqrt(exp(x6) + square(sqrt(x4 * x1) * 8.856419790733593))"
