Complexity,Loss,Equation
1,0.19243158900943608,"0.4407884755432787"
3,0.13118941552386687,"(1.0690198551700685 / x3)"
4,0.10631259608512685,"(x2 / exp(x3))"
5,0.07259178163335844,"sqrt(x2 / exp(x3))"
6,0.04838536720363955,"((x2 / exp(x3)) * x3)"
7,0.04310751352665501,"(sin(x2 / exp(x3)) * x3)"
