Complexity,Loss,Equation
1,25.95612673851367,"8.279125625460724"
3,0.6020922316718058,"(x3 * x4)"
5,0.13607386492488668,"((x3 * x4) - 0.6826553765443955)"
7,0.13544661766342492,"((x3 * (x4 * 0.995095437428332)) - 0.6387017630609191)"
