Complexity,Loss,Equation
1,25.716813206412333,"x1"
3,24.551445244497906,"(x1 / 0.7146913333625098)"
4,23.35974789251143,"(sqrt(x2) * x1)"
5,20.14641378579582,"square(cos(x3) - 1.0961156319974859)"
12,19.070174263014906,"sqrt((exp(sqrt(square(2.666622491091881 - cos(x3)))) - x3) - x2)"
