Complexity,Loss,Equation
1,0.051880166264777164,"0.13578034253378998"
4,0.04327759920651833,"square(-0.5876236158756566 / x4)"
6,0.037775313935649174,"square((-0.5876236158756566 * 1.4983519739149151) / x4)"
10,0.036682732474325186,"square(square(sqrt(sqrt(exp(-0.5876236158756566)) * x4) / x4))"
15,0.03314954380641999,"square(sqrt(exp(sin(cos(1.176545267430218 - (x1 * 0.29037161077498197)) + -1.0522667171855749) * exp(x4))))"
