Complexity,Loss,Equation
1,0.14548596140488435,"0.1881504170999022"
3,0.11945421749674354,"(0.5501071477724966 / x2)"
4,0.11432041703053053,"exp(x2 * -0.6216828794566246)"
5,0.10596771018407472,"((1.6695145155654265 / x4) / x2)"
7,0.10400817930115863,"sin(sin(1.6695145155654265 / x4) / x2)"
12,0.08519175373686297,"(square(sqrt((0.9996577761992933 / (x2 + exp(x2))) / 1.1753585857121902)) * x3)"
